char,code_aozora,count_aozora,code_news,count_news,code_wikipedia,count_wikipedia
痢,75e2,670.0,75e2,10.0,75e2,329.0
貰,8cb0,24340.0,8cb0,10.0,8cb0,975.0
癒,7652,3402.0,7652,10.0,7652,1335.0
皿,76bf,5748.0,76bf,10.0,76bf,862.0
鞍,978d,2144.0,978d,9.0,978d,1460.0
芽,82bd,4851.0,82bd,9.0,82bd,2257.0
瘤,7624,945.0,7624,9.0,7624,216.0
魂,9b42,14665.0,9b42,9.0,9b42,4512.0
叙,53d9,3203.0,53d9,9.0,53d9,3479.0
盾,76fe,5186.0,76fe,9.0,76fe,2212.0
暇,6687,8669.0,6687,9.0,6687,1177.0
獣,7363,6859.0,7363,9.0,7363,8090.0
馨,99a8,318.0,99a8,9.0,99a8,355.0
矮,77ee,451.0,77ee,9.0,77ee,353.0
疎,758e,3400.0,758e,9.0,758e,1741.0
醜,919c,6267.0,919c,9.0,919c,409.0
袖,8896,11071.0,8896,9.0,8896,1505.0
窪,7aaa,2075.0,7aaa,9.0,7aaa,1927.0
燥,71e5,1584.0,71e5,9.0,71e5,1404.0
狛,72db,180.0,72db,9.0,72db,308.0
燈,71c8,16345.0,71c8,9.0,71c8,877.0
挫,632b,1150.0,632b,9.0,632b,869.0
禎,798e,160.0,798e,9.0,798e,587.0
噂,5642,10115.0,5642,9.0,5642,1743.0
瑠,7460,3372.0,7460,9.0,7460,1744.0
嘆,5606,7439.0,5606,9.0,5606,1136.0
恥,6065,14211.0,6065,9.0,6065,1237.0
鋭,92ed,9046.0,92ed,9.0,92ed,2114.0
侍,4f8d,13101.0,4f8d,9.0,4f8d,3245.0
弦,5f26,2812.0,5f26,9.0,5f26,4356.0
鋼,92fc,1037.0,92fc,9.0,92fc,4328.0
彌,5f4c,2881.0,5f4c,9.0,5f4c,580.0
湊,6e4a,684.0,6e4a,9.0,6e4a,1662.0
溺,6eba,2235.0,6eba,9.0,6eba,882.0
鄭,912d,1087.0,912d,9.0,912d,1047.0
縛,7e1b,7564.0,7e1b,9.0,7e1b,1681.0
忍,5fcd,15672.0,5fcd,9.0,5fcd,5817.0
薪,85aa,2756.0,85aa,9.0,85aa,338.0
絲,7d72,827.0,7d72,9.0,7d72,131.0
迅,8fc5,1619.0,8fc5,9.0,8fc5,999.0
蓋,84cb,7058.0,84cb,9.0,84cb,1779.0
汁,6c41,4783.0,6c41,9.0,6c41,1329.0
樫,6a2b,1566.0,6a2b,9.0,6a2b,876.0
橿,6a7f,110.0,6a7f,9.0,6a7f,331.0
崔,5d14,329.0,5d14,9.0,5d14,572.0
隅,9685,14087.0,9685,9.0,9685,1864.0
乙,4e59,4708.0,4e59,9.0,4e59,4320.0
咽,54bd,4113.0,54bd,9.0,54bd,413.0
宴,5bb4,5112.0,5bb4,8.0,5bb4,1366.0
风,,0.0,98ce,8.0,98ce,12.0
巾,5dfe,4659.0,5dfe,8.0,5dfe,566.0
肥,80a5,7039.0,80a5,8.0,80a5,3562.0
幾,5e7e,36774.0,5e7e,8.0,5e7e,3560.0
凝,51dd,7811.0,51dd,8.0,51dd,1012.0
槍,69cd,6699.0,69cd,8.0,69cd,1377.0
槿,69ff,166.0,69ff,8.0,69ff,66.0
肪,80aa,1003.0,80aa,8.0,80aa,799.0
践,8df5,1915.0,8df5,8.0,8df5,2186.0
碁,7881,2504.0,7881,8.0,7881,2008.0
偲,5072,714.0,5072,8.0,5072,261.0
漬,6f2c,2783.0,6f2c,8.0,6f2c,1009.0
戯,622f,11224.0,622f,8.0,622f,2733.0
鈍,920d,4264.0,920d,8.0,920d,718.0
鉢,9262,10038.0,9262,8.0,9262,991.0
抹,62b9,1262.0,62b9,8.0,62b9,1209.0
扁,6241,724.0,6241,8.0,6241,471.0
逗,9017,1180.0,9017,8.0,9017,431.0
遵,9075,287.0,9075,8.0,9075,422.0
惧,60e7,957.0,60e7,8.0,60e7,897.0
慕,6155,3725.0,6155,8.0,6155,2112.0
哨,54e8,520.0,54e8,8.0,54e8,1496.0
粥,7ca5,1472.0,7ca5,8.0,7ca5,198.0
闇,95c7,13883.0,95c7,8.0,95c7,3714.0
粧,7ca7,3998.0,7ca7,8.0,7ca7,1397.0
藝,85dd,6849.0,85dd,8.0,85dd,2372.0
經,7d93,6621.0,7d93,8.0,7d93,181.0
騨,9a28,1049.0,9a28,8.0,9a28,879.0
駕,99d5,7004.0,99d5,8.0,99d5,441.0
獅,7345,2761.0,7345,8.0,7345,1654.0
痺,75fa,1462.0,75fa,8.0,75fa,725.0
奴,5974,33885.0,5974,8.0,5974,3915.0
駄,99c4,20620.0,99c4,8.0,99c4,1543.0
壮,58ee,7158.0,58ee,8.0,58ee,1943.0
霞,971e,3168.0,971e,8.0,971e,1665.0
叡,53e1,1924.0,53e1,8.0,53e1,691.0
煽,717d,2045.0,717d,8.0,717d,493.0
昆,6606,1567.0,6606,8.0,6606,2133.0
擦,64e6,3229.0,64e6,8.0,64e6,1004.0
掴,63b4,6844.0,63b4,8.0,63b4,1065.0
證,8b49,3411.0,8b49,8.0,8b49,300.0
捉,6349,4487.0,6349,8.0,6349,1562.0
稀,7a00,5644.0,7a00,8.0,7a00,1725.0
姓,59d3,13350.0,59d3,8.0,59d3,6104.0
獄,7344,9806.0,7344,8.0,7344,5145.0
舌,820c,10866.0,820c,7.0,820c,1746.0
墳,58b3,955.0,58b3,7.0,58b3,5123.0
鼠,9f20,7497.0,9f20,7.0,9f20,501.0
陪,966a,497.0,966a,7.0,966a,350.0
脊,810a,2068.0,810a,7.0,810a,975.0
勾,52fe,1076.0,52fe,7.0,52fe,1313.0
胝,80dd,69.0,80dd,7.0,80dd,12.0
膳,81b3,8372.0,81b3,7.0,81b3,783.0
宵,5bb5,5733.0,5bb5,7.0,5bb5,474.0
乏,4e4f,9828.0,4e4f,7.0,4e4f,1411.0
殉,6b89,1034.0,6b89,7.0,6b89,801.0
殻,6bbb,2701.0,6bbb,7.0,6bbb,1899.0
毫,6beb,1538.0,6beb,7.0,6beb,197.0
蒙,8499,5001.0,8499,7.0,8499,1020.0
涌,6d8c,732.0,6d8c,7.0,6d8c,341.0
渚,6e1a,819.0,6e1a,7.0,6e1a,818.0
幇,5e47,767.0,5e47,7.0,5e47,178.0
藍,85cd,2733.0,85cd,7.0,85cd,2067.0
聘,8058,419.0,8058,7.0,8058,775.0
猟,731f,3664.0,731f,7.0,731f,1748.0
澳,6fb3,42.0,6fb3,7.0,6fb3,123.0
蹴,8e74,5134.0,8e74,7.0,8e74,1953.0
卑,5351,8646.0,5351,7.0,5351,1037.0
噌,564c,2734.0,564c,7.0,564c,687.0
廻,5efb,36283.0,5efb,7.0,5efb,1341.0
蕾,857e,735.0,857e,7.0,857e,151.0
郭,90ed,1955.0,90ed,7.0,90ed,1906.0
鉛,925b,3431.0,925b,7.0,925b,1313.0
衡,8861,1813.0,8861,7.0,8861,1431.0
溜,6e9c,7674.0,6e9c,7.0,6e9c,1202.0
桁,6841,1093.0,6841,7.0,6841,2528.0
濱,6ff1,1301.0,6ff1,7.0,6ff1,1452.0
謳,8b33,614.0,8b33,7.0,8b33,624.0
矛,77db,4902.0,77db,7.0,77db,1034.0
捗,6357,547.0,6357,7.0,6357,245.0
桧,6867,42.0,6867,7.0,6867,296.0
挿,633f,2238.0,633f,7.0,633f,4198.0
撒,6492,1973.0,6492,7.0,6492,503.0
盲,76f2,5466.0,76f2,7.0,76f2,983.0
皐,7690,175.0,7690,7.0,7690,471.0
釘,91d8,3039.0,91d8,7.0,91d8,582.0
叱,53f1,8518.0,53f1,7.0,53f1,837.0
玲,73b2,884.0,73b2,7.0,73b2,2165.0
雫,96eb,1080.0,96eb,7.0,96eb,428.0
塊,584a,3517.0,584a,7.0,584a,962.0
鵜,9d5c,1077.0,9d5c,7.0,9d5c,1074.0
佃,4f43,1378.0,4f43,6.0,4f43,316.0
輌,8f0c,81.0,8f0c,6.0,8f0c,1252.0
壱,58f1,659.0,58f1,6.0,58f1,949.0
飢,98e2,2972.0,98e2,6.0,98e2,934.0
瑞,745e,1578.0,745e,6.0,745e,3791.0
暢,66a2,1336.0,66a2,6.0,66a2,785.0
墟,589f,566.0,589f,6.0,589f,360.0
茅,8305,1857.0,8305,6.0,8305,1385.0
傑,5091,3651.0,5091,6.0,5091,2023.0
諦,8ae6,3931.0,8ae6,6.0,8ae6,985.0
擬,64ec,1568.0,64ec,6.0,64ec,1686.0
捻,637b,2022.0,637b,6.0,637b,585.0
秦,79e6,1509.0,79e6,6.0,79e6,2667.0
稜,7a1c,763.0,7a1c,6.0,7a1c,743.0
禮,79ae,2631.0,79ae,6.0,79ae,198.0
桃,6843,6000.0,6843,6.0,6843,5645.0
烏,70cf,4784.0,70cf,6.0,70cf,1797.0
朋,670b,1882.0,670b,6.0,670b,1813.0
枯,67af,8595.0,67af,6.0,67af,1218.0
牙,7259,2581.0,7259,6.0,7259,1634.0
喉,5589,6195.0,5589,6.0,5589,757.0
絢,7d62,481.0,7d62,6.0,7d62,584.0
糾,7cfe,657.0,7cfe,6.0,7cfe,473.0
詣,8a63,3979.0,8a63,6.0,8a63,915.0
悦,60a6,6805.0,60a6,6.0,60a6,1568.0
悌,608c,131.0,608c,6.0,608c,269.0
陀,9640,3457.0,9640,6.0,9640,1484.0
彅,,0.0,5f45,6.0,5f45,148.0
忙,5fd9,7103.0,5fd9,6.0,5fd9,764.0
呆,5446,6986.0,5446,6.0,5446,495.0
蜂,8702,4051.0,8702,6.0,8702,2075.0
赦,8d66,2307.0,8d66,6.0,8d66,919.0
憧,61a7,1708.0,61a7,6.0,61a7,1780.0
蝋,874b,4463.0,874b,6.0,874b,246.0
銚,929a,1070.0,929a,6.0,929a,621.0
戎,620e,257.0,620e,6.0,620e,299.0
扮,626e,1748.0,626e,6.0,626e,818.0
錮,932e,134.0,932e,6.0,932e,151.0
僧,50e7,21428.0,50e7,6.0,50e7,3848.0
侮,4fae,3366.0,4fae,6.0,4fae,616.0
廉,5ec9,2441.0,5ec9,6.0,5ec9,1125.0
繕,7e55,1672.0,7e55,6.0,7e55,495.0
縫,7e2b,5856.0,7e2b,6.0,7e2b,983.0
渇,6e07,2227.0,6e07,6.0,6e07,540.0
蒼,84bc,9137.0,84bc,6.0,84bc,1898.0
肌,808c,7411.0,808c,6.0,808c,1661.0
蔓,8513,2120.0,8513,6.0,8513,403.0
尖,5c16,4309.0,5c16,6.0,5c16,933.0
樺,6a3a,2153.0,6a3a,6.0,6a3a,1332.0
橘,6a58,1623.0,6a58,6.0,6a58,2032.0
寅,5bc5,1789.0,5bc5,6.0,5bc5,1144.0
頒,9812,498.0,9812,6.0,9812,257.0
膵,81b5,22.0,81b5,6.0,81b5,368.0
抄,6284,1201.0,6284,6.0,6284,1384.0
伍,4f0d,2089.0,4f0d,5.0,4f0d,695.0
鳳,9cf3,1151.0,9cf3,5.0,9cf3,2043.0
禅,7985,3947.0,7985,5.0,7985,2192.0
杵,6775,745.0,6775,5.0,6775,949.0
讐,8b90,2883.0,8b90,5.0,8b90,2016.0
柊,67ca,157.0,67ca,5.0,67ca,615.0
嫡,5ae1,773.0,5ae1,5.0,5ae1,1378.0
咸,54b8,265.0,54b8,5.0,54b8,572.0
堪,582a,12832.0,582a,5.0,582a,487.0
暁,6681,3166.0,6681,5.0,6681,2097.0
侶,4fb6,2594.0,4fb6,5.0,4fb6,889.0
盆,76c6,4896.0,76c6,5.0,76c6,1677.0
喘,5598,1603.0,5598,5.0,5598,365.0
賜,8cdc,2545.0,8cdc,5.0,8cdc,1552.0
畔,7554,2218.0,7554,5.0,7554,863.0
采,91c7,3117.0,91c7,5.0,91c7,505.0
冤,51a4,278.0,51a4,5.0,51a4,322.0
堵,5835,895.0,5835,5.0,5835,330.0
櫻,6afb,1251.0,6afb,5.0,6afb,1699.0
櫓,6ad3,1694.0,6ad3,5.0,6ad3,385.0
汶,6c76,23.0,6c76,5.0,6c76,46.0
胡,80e1,5609.0,80e1,5.0,80e1,1791.0
寧,5be7,10038.0,5be7,5.0,5be7,2369.0
庚,5e9a,777.0,5e9a,5.0,5e9a,334.0
虜,865c,1411.0,865c,5.0,865c,2027.0
榴,69b4,571.0,69b4,5.0,69b4,866.0
龙,,0.0,9f99,5.0,9f99,25.0
膝,819d,14395.0,819d,5.0,819d,1477.0
檜,6a9c,1595.0,6a9c,5.0,6a9c,676.0
零,96f6,2176.0,96f6,5.0,96f6,2145.0
崑,5d11,144.0,5d11,5.0,5d11,284.0
凌,51cc,1819.0,51cc,5.0,51cc,1248.0
翁,7fc1,7161.0,7fc1,5.0,7fc1,878.0
雁,96c1,2178.0,96c1,5.0,96c1,600.0
虎,864e,7131.0,864e,5.0,864e,4306.0
蚕,8695,1076.0,8695,5.0,8695,772.0
呪,546a,5309.0,546a,5.0,546a,2865.0
籤,7c64,637.0,7c64,5.0,7c64,46.0
迂,8fc2,1952.0,8fc2,5.0,8fc2,521.0
閏,958f,274.0,958f,5.0,958f,552.0
薨,85a8,286.0,85a8,5.0,85a8,386.0
詔,8a54,902.0,8a54,5.0,8a54,477.0
賓,8cd3,1029.0,8cd3,5.0,8cd3,548.0
竣,7ae3,156.0,7ae3,5.0,7ae3,3821.0
笈,7b08,278.0,7b08,5.0,7b08,47.0
穀,7a40,2935.0,7a40,5.0,7a40,1221.0
憑,6191,1927.0,6191,5.0,6191,1169.0
鉉,9249,34.0,9249,5.0,9249,136.0
錯,932f,3555.0,932f,5.0,932f,1250.0
應,61c9,3215.0,61c9,5.0,61c9,2222.0
狩,72e9,4176.0,72e9,5.0,72e9,4265.0
慨,6168,3268.0,6168,5.0,6168,289.0
陆,,0.0,9646,5.0,9646,3.0
涛,6d9b,34.0,6d9b,5.0,6d9b,190.0
槽,69fd,1298.0,69fd,5.0,69fd,956.0
唄,5504,7711.0,5504,5.0,5504,2472.0
槻,69fb,734.0,69fb,5.0,69fb,2670.0
譴,8b74,194.0,8b74,4.0,8b74,37.0
爾,723e,4597.0,723e,4.0,723e,959.0
煮,716e,6617.0,716e,4.0,716e,1189.0
睦,7766,1284.0,7766,4.0,7766,1333.0
矯,77ef,744.0,77ef,4.0,77ef,479.0
朱,6731,5358.0,6731,4.0,6731,3660.0
會,6703,10718.0,6703,4.0,6703,807.0
昏,660f,2869.0,660f,4.0,660f,703.0
咋,548b,114.0,548b,4.0,548b,197.0
黎,9ece,596.0,9ece,4.0,9ece,1179.0
鞭,97ad,3041.0,97ad,4.0,97ad,1279.0
鞄,9784,2366.0,9784,4.0,9784,175.0
儲,5132,3303.0,5132,4.0,5132,761.0
塀,5840,5420.0,5840,4.0,5840,355.0
洙,6d19,5.0,6d19,4.0,6d19,97.0
苔,82d4,2392.0,82d4,4.0,82d4,431.0
苗,82d7,2669.0,82d7,4.0,82d7,2610.0
諜,8adc,710.0,8adc,4.0,8adc,773.0
畳,7573,12652.0,7573,4.0,7573,1179.0
畷,7577,186.0,7577,4.0,7577,140.0
酪,916a,218.0,916a,4.0,916a,319.0
昧,6627,2739.0,6627,4.0,6627,2960.0
嗣,55e3,935.0,55e3,4.0,55e3,2055.0
旺,65fa,940.0,65fa,4.0,65fa,810.0
鬱,9b31,6011.0,9b31,4.0,9b31,804.0
濁,6fc1,3958.0,6fc1,4.0,6fc1,719.0
濯,6fef,2006.0,6fef,4.0,6fef,605.0
濡,6fe1,7001.0,6fe1,4.0,6fe1,814.0
柿,67ff,4075.0,67ff,4.0,67ff,1524.0
條,689d,3142.0,689d,4.0,689d,2199.0
撥,64a5,1718.0,64a5,4.0,64a5,175.0
曖,66d6,1358.0,66d6,4.0,66d6,2692.0
鍾,937e,308.0,937e,4.0,937e,432.0
訊,8a0a,19448.0,8a0a,4.0,8a0a,275.0
愚,611a,11350.0,611a,4.0,611a,1146.0
迦,8fe6,3035.0,8fe6,4.0,8fe6,987.0
梓,6893,837.0,6893,4.0,6893,934.0
愕,6115,2551.0,6115,4.0,6115,360.0
冗,5197,5697.0,5197,4.0,5197,533.0
鍛,935b,3080.0,935b,4.0,935b,1624.0
錬,932c,1140.0,932c,4.0,932c,1515.0
窺,7aba,3403.0,7aba,4.0,7aba,499.0
竪,7aea,965.0,7aea,4.0,7aea,392.0
戚,621a,2508.0,621a,4.0,621a,1055.0
冑,5191,657.0,5191,4.0,5191,466.0
蹊,8e4a,47.0,8e4a,4.0,8e4a,458.0
拷,62f7,924.0,62f7,4.0,62f7,768.0
鋸,92f8,946.0,92f8,4.0,92f8,332.0
磁,78c1,1864.0,78c1,4.0,78c1,3944.0
湧,6e67,6269.0,6e67,4.0,6e67,1159.0
榎,698e,972.0,698e,4.0,698e,1011.0
蛮,86ee,3031.0,86ee,4.0,86ee,652.0
蛍,86cd,921.0,86cd,4.0,86cd,1000.0
楠,6960,2017.0,6960,4.0,6960,1974.0
冶,51b6,1963.0,51b6,4.0,51b6,900.0
粗,7c97,6045.0,7c97,4.0,7c97,950.0
粋,7c8b,5373.0,7c8b,4.0,7c8b,2041.0
庸,5eb8,2340.0,5eb8,4.0,5eb8,797.0
廣,5ee3,3872.0,5ee3,4.0,5ee3,2157.0
紐,7d10,4487.0,7d10,4.0,7d10,670.0
襷,8977,739.0,8977,4.0,8977,63.0
鑓,9453,115.0,9453,4.0,9453,50.0
耗,8017,583.0,8017,4.0,8017,884.0
萌,840c,1443.0,840c,4.0,840c,1909.0
肯,80af,3788.0,80af,4.0,80af,742.0
凛,51db,493.0,51db,4.0,51db,953.0
淫,6deb,2313.0,6deb,4.0,6deb,1002.0
綴,7db4,2173.0,7db4,4.0,7db4,1272.0
胤,80e4,1165.0,80e4,4.0,80e4,1090.0
巴,5df4,4796.0,5df4,4.0,5df4,1320.0
跨,8de8,1283.0,8de8,4.0,8de8,1044.0
巧,5de7,11070.0,5de7,4.0,5de7,1627.0
雀,96c0,6624.0,96c0,4.0,96c0,2853.0
殷,6bb7,465.0,6bb7,4.0,6bb7,238.0
欣,6b23,1499.0,6b23,4.0,6b23,495.0
汗,6c57,8960.0,6c57,4.0,6c57,1097.0
毀,6bc0,1367.0,6bc0,4.0,6bc0,350.0
脩,8129,190.0,8129,4.0,8129,368.0
峙,5cd9,473.0,5cd9,4.0,5cd9,771.0
泌,6ccc,495.0,6ccc,4.0,6ccc,938.0
汲,6c72,3562.0,6c72,4.0,6c72,873.0
頚,981a,75.0,981a,4.0,981a,199.0
颱,98b1,318.0,98b1,4.0,98b1,19.0
宋,5b8b,3404.0,5b8b,4.0,5b8b,2091.0
芋,828b,3001.0,828b,4.0,828b,714.0
勃,52c3,1417.0,52c3,4.0,52c3,2087.0
舷,8237,1309.0,8237,4.0,8237,1068.0
艫,826b,515.0,826b,4.0,826b,8.0
鼓,9f13,6815.0,9f13,4.0,9f13,2043.0
循,5faa,732.0,5faa,3.0,5faa,2726.0
嗅,55c5,3065.0,55c5,3.0,55c5,318.0
燻,71fb,1171.0,71fb,3.0,71fb,198.0
庇,5e87,2262.0,5e87,3.0,5e87,890.0
榛,699b,1417.0,699b,3.0,699b,610.0
发,,0.0,53d1,3.0,53d1,15.0
棹,68f9,871.0,68f9,3.0,68f9,98.0
宍,5b8d,271.0,5b8d,3.0,5b8d,693.0
仔,4ed4,4003.0,4ed4,3.0,4ed4,637.0
丑,4e11,2160.0,4e11,3.0,4e11,312.0
奔,5954,3140.0,5954,3.0,5954,1028.0
佛,4f5b,3034.0,4f5b,3.0,4f5b,520.0
圓,5713,4421.0,5713,3.0,5713,736.0
嬬,5b2c,81.0,5b2c,3.0,5b2c,95.0
嗜,55dc,1517.0,55dc,3.0,55dc,743.0
熙,7199,48.0,7199,3.0,7199,757.0
壕,58d5,999.0,58d5,3.0,58d5,720.0
徽,5fbd,407.0,5fbd,3.0,5fbd,550.0
曾,66fe,6386.0,66fe,3.0,66fe,1403.0
玩,73a9,2404.0,73a9,3.0,73a9,1324.0
姪,59ea,1488.0,59ea,3.0,59ea,634.0
呑,5451,10127.0,5451,3.0,5451,583.0
哺,54fa,191.0,54fa,3.0,54fa,760.0
甫,752b,579.0,752b,3.0,752b,599.0
樅,6a05,583.0,6a05,3.0,6a05,105.0
弧,5f27,502.0,5f27,3.0,5f27,1406.0
嚇,5687,1590.0,5687,3.0,5687,178.0
珂,73c2,221.0,73c2,3.0,73c2,877.0
砦,7826,788.0,7826,3.0,7826,1521.0
楼,697c,3990.0,697c,3.0,697c,1647.0
涜,6d9c,660.0,6d9c,3.0,6d9c,87.0
梢,68a2,3306.0,68a2,3.0,68a2,408.0
憩,61a9,1164.0,61a9,3.0,61a9,1002.0
尺,5c3a,11683.0,5c3a,3.0,5c3a,1794.0
溢,6ea2,3946.0,6ea2,3.0,6ea2,780.0
帆,5e06,7689.0,5e06,3.0,5e06,2160.0
孔,5b54,8632.0,5b54,3.0,5b54,1701.0
嚥,56a5,560.0,56a5,3.0,56a5,72.0
瓜,74dc,4061.0,74dc,3.0,74dc,687.0
珊,73ca,943.0,73ca,3.0,73ca,288.0
怜,601c,527.0,601c,3.0,601c,584.0
斬,65ac,11174.0,65ac,3.0,65ac,3358.0
埠,57e0,350.0,57e0,3.0,57e0,493.0
埜,57dc,40.0,57dc,3.0,57dc,230.0
拜,62dc,1458.0,62dc,3.0,62dc,9.0
揉,63c9,3361.0,63c9,3.0,63c9,385.0
桶,6876,4073.0,6876,3.0,6876,759.0
惇,60c7,146.0,60c7,3.0,60c7,275.0
烟,70df,2025.0,70df,3.0,70df,31.0
淋,6dcb,8511.0,6dcb,3.0,6dcb,115.0
礫,792b,791.0,792b,3.0,792b,452.0
恣,6063,478.0,6063,3.0,6063,85.0
圳,,0.0,5733,3.0,5733,252.0
晨,6668,214.0,6668,3.0,6668,98.0
燁,71c1,219.0,71c1,3.0,71c1,85.0
搾,643e,1237.0,643e,3.0,643e,445.0
慌,614c,4387.0,614c,3.0,614c,819.0
慧,6167,3204.0,6167,3.0,6167,690.0
瑚,745a,771.0,745a,3.0,745a,264.0
强,,0.0,5f3a,3.0,5f3a,13.0
娯,5a2f,1450.0,5a2f,3.0,5a2f,659.0
檻,6abb,1769.0,6abb,3.0,6abb,208.0
眉,7709,8875.0,7709,3.0,7709,582.0
峯,5cef,1937.0,5cef,3.0,5cef,1461.0
穣,7a63,48.0,7a63,3.0,7a63,356.0
窮,7aae,6561.0,7aae,3.0,7aae,1207.0
箋,7b8b,464.0,7b8b,3.0,7b8b,187.0
箕,7b95,570.0,7b95,3.0,7b95,1322.0
糠,7ce0,624.0,7ce0,3.0,7ce0,212.0
倣,5023,1758.0,5023,3.0,5023,1036.0
綺,7dba,7281.0,7dba,3.0,7dba,704.0
繭,7e6d,434.0,7e6d,3.0,7e6d,397.0
纏,7e8f,4076.0,7e8f,3.0,7e8f,1088.0
匡,5321,312.0,5321,3.0,5321,723.0
肇,8087,296.0,8087,3.0,8087,673.0
肋,808b,747.0,808b,3.0,808b,234.0
肖,8096,2142.0,8096,3.0,8096,1400.0
艘,8258,1444.0,8258,3.0,8258,99.0
茜,831c,370.0,831c,3.0,831c,857.0
蔑,8511,5115.0,8511,3.0,8511,554.0
鹽,9e7d,1157.0,9e7d,3.0,9e7d,43.0
薯,85af,985.0,85af,3.0,85af,70.0
虹,8679,1786.0,8679,3.0,8679,1980.0
赴,8d74,2320.0,8d74,3.0,8d74,2422.0
趨,8da8,463.0,8da8,3.0,8da8,93.0
躙,8e99,581.0,8e99,3.0,8e99,114.0
逐,9010,2791.0,9010,3.0,9010,4418.0
遙,9059,3537.0,9059,3.0,9059,548.0
遡,9061,824.0,9061,3.0,9061,1046.0
凄,51c4,7433.0,51c4,3.0,51c4,980.0
兒,5152,2407.0,5152,3.0,5152,221.0
陶,9676,4427.0,9676,3.0,9676,2438.0
靡,9761,1371.0,9761,3.0,9761,185.0
鞆,9786,182.0,9786,3.0,9786,224.0
頬,982c,13157.0,982c,3.0,982c,375.0
頸,9838,4636.0,9838,3.0,9838,693.0
预,,0.0,9884,3.0,,0.0
允,5141,1084.0,5141,3.0,5141,557.0
馳,99b3,8035.0,99b3,3.0,99b3,533.0
髭,9aed,2655.0,9aed,3.0,9aed,726.0
鮎,9b8e,2109.0,9b8e,3.0,9b8e,819.0
鴻,9d3b,648.0,9d3b,3.0,9d3b,1121.0
桝,685d,571.0,685d,2.0,685d,209.0
峠,5ce0,4491.0,5ce0,2.0,5ce0,3151.0
峨,5ce8,629.0,5ce8,2.0,5ce8,662.0
盃,76c3,4270.0,76c3,2.0,76c3,343.0
气,6c14,15.0,6c14,2.0,6c14,7.0
槙,69d9,407.0,69d9,2.0,69d9,358.0
吟,541f,4189.0,541f,2.0,541f,712.0
汹,,0.0,6c79,2.0,,0.0
歪,6b6a,2469.0,6b6a,2.0,6b6a,843.0
汰,6c70,4796.0,6c70,2.0,6c70,817.0
祓,7953,518.0,7953,2.0,7953,399.0
旱,65f1,422.0,65f1,2.0,65f1,104.0
甥,7525,2322.0,7525,2.0,7525,1290.0
樟,6a1f,306.0,6a1f,2.0,6a1f,202.0
恫,606b,53.0,606b,2.0,606b,48.0
炳,70b3,147.0,70b3,2.0,70b3,144.0
爺,723a,13095.0,723a,2.0,723a,619.0
塵,5875,5261.0,5875,2.0,5875,902.0
庵,5eb5,9143.0,5eb5,2.0,5eb5,1815.0
庶,5eb6,1671.0,5eb6,2.0,5eb6,2075.0
帥,5e25,923.0,5e25,2.0,5e25,1243.0
县,,0.0,53bf,2.0,53bf,6.0
炸,70b8,153.0,70b8,2.0,70b8,283.0
昂,6602,3608.0,6602,2.0,6602,509.0
戴,6234,6482.0,6234,2.0,6234,996.0
岛,,0.0,5c9b,2.0,5c9b,13.0
實,5be6,16243.0,5be6,2.0,5be6,516.0
昊,660a,17.0,660a,2.0,660a,117.0
抒,6292,888.0,6292,2.0,6292,177.0
唾,553e,2717.0,553e,2.0,553e,238.0
擢,64e2,215.0,64e2,2.0,64e2,996.0
杮,,0.0,676e,2.0,676e,38.0
叔,53d4,14562.0,53d4,2.0,53d4,2330.0
廈,5ec8,46.0,5ec8,2.0,5ec8,102.0
廿,5eff,4003.0,5eff,2.0,5eff,484.0
痩,75e9,5195.0,75e9,2.0,75e9,390.0
塹,5879,290.0,5879,2.0,5879,248.0
唇,5507,10336.0,5507,2.0,5507,786.0
应,,0.0,5e94,2.0,5e94,5.0
泄,6cc4,515.0,6cc4,2.0,6cc4,266.0
燕,71d5,2974.0,71d5,2.0,71d5,1294.0
拙,62d9,7404.0,62d9,2.0,62d9,328.0
坐,5750,22372.0,5750,2.0,5750,770.0
椋,690b,416.0,690b,2.0,690b,346.0
且,4e14,4497.0,4e14,2.0,4e14,370.0
峻,5cfb,1052.0,5cfb,2.0,5cfb,476.0
栞,681e,297.0,681e,2.0,681e,301.0
澎,6f8e,98.0,6f8e,2.0,6f8e,124.0
熾,71be,517.0,71be,2.0,71be,244.0
沌,6c8c,742.0,6c8c,2.0,6c8c,294.0
撰,64b0,2237.0,64b0,2.0,64b0,1036.0
憎,618e,12967.0,618e,2.0,618e,1403.0
疝,759d,172.0,759d,2.0,759d,19.0
仇,4ec7,3350.0,4ec7,2.0,4ec7,903.0
租,79df,1314.0,79df,2.0,79df,708.0
囁,56c1,4074.0,56c1,2.0,56c1,229.0
涼,6dbc,5912.0,6dbc,2.0,6dbc,3740.0
竈,7ac8,1377.0,7ac8,2.0,7ac8,224.0
箸,7bb8,3200.0,7bb8,2.0,7bb8,361.0
煥,7165,106.0,7165,2.0,7165,134.0
禾,79be,175.0,79be,2.0,79be,172.0
卡,,0.0,5361,2.0,5361,95.0
崗,5d17,470.0,5d17,2.0,5d17,428.0
紡,7d21,703.0,7d21,2.0,7d21,1174.0
梱,68b1,119.0,68b1,2.0,68b1,860.0
瑕,7455,306.0,7455,2.0,7455,107.0
緻,7dfb,1064.0,7dfb,2.0,7dfb,260.0
